116,13,124,13,133,13,141,13,150,13,158,13,166,13,175,13,183,15,192,15,200,16,209,16,217,16,225,16,234,16,242,16,251,16,259,16,268,17,286,17,286,46,268,46,259,46,251,46,242,46,234,46,225,46,217,46,209,46,200,46,192,46,183,46,175,46,166,46,158,48,150,49,141,51,133,51,124,50,116,14
98,120,108,116,118,108,129,102,139,96,149,90,160,85,170,81,180,77,190,72,201,69,211,66,221,63,232,60,242,59,252,56,263,55,273,53,283,52,306,54,306,76,283,80,273,83,263,83,252,86,242,88,232,91,221,94,211,97,201,101,190,106,180,111,170,117,160,122,149,129,139,135,129,142,118,146,108,146,98,146
130,145,133,140,135,140,138,140,140,140,143,140,145,140,148,140,150,140,153,140,155,140,158,140,160,140,163,140,165,140,168,140,170,140,173,140,175,140,182,140,182,151,175,151,173,151,170,151,168,151,165,151,163,151,160,151,158,151,155,151,153,151,150,151,148,151,145,151,143,151,140,151,138,151,135,151,133,151,130,151
128,152,130,152,133,152,135,152,138,152,140,152,143,152,145,152,148,152,150,152,153,152,155,152,158,152,160,152,163,152,165,152,168,152,170,152,173,152,181,152,181,159,173,159,170,159,168,159,165,159,163,159,160,159,158,159,155,159,153,159,150,159,148,159,145,159,143,159,140,159,138,159,135,159,133,159,130,159,128,158
130,170,132,170,135,170,137,170,139,170,141,170,143,170,145,170,148,170,150,170,152,170,154,170,156,170,159,170,161,170,163,170,165,170,167,170,170,170,175,170,175,173,170,173,167,173,165,173,163,173,161,173,159,173,156,173,154,173,152,173,150,173,148,173,145,173,143,173,141,173,139,173,137,173,135,173,132,173,130,173
129,175,131,175,133,175,135,175,138,175,140,175,142,175,144,175,146,175,149,175,151,175,153,175,155,175,157,175,160,175,162,175,164,175,166,175,168,175,177,175,177,177,168,177,166,177,164,177,162,177,160,177,157,177,155,177,153,177,151,177,149,177,146,177,144,177,142,177,140,177,138,177,135,177,133,177,131,177,129,177
290,28,290,28,291,27,292,27,292,27,293,25,294,25,294,25,295,25,295,25,296,25,297,25,297,25,298,25,299,25,299,25,300,25,300,25,301,25,303,25,303,31,301,31,300,31,300,31,299,31,299,31,298,31,297,31,297,31,296,31,295,31,295,31,294,31,294,31,293,31,292,31,292,31,291,31,290,31,290,31
121,160,124,160,127,160,130,160,133,160,135,160,138,160,141,160,144,160,147,160,150,160,152,160,155,160,158,160,161,160,164,160,166,160,169,160,172,160,182,160,182,166,172,166,169,166,166,166,164,166,161,166,158,166,155,166,152,166,150,166,147,166,144,166,141,166,138,166,135,166,133,166,130,166,127,166,124,166,121,166
205,238,207,234,209,233,210,233,212,233,213,233,215,233,216,233,218,233,220,233,221,233,223,233,224,233,226,232,227,232,229,232,230,232,232,232,234,232,242,232,242,239,234,239,232,239,230,239,229,239,227,239,226,239,224,239,223,239,221,239,220,239,218,239,216,239,215,239,213,239,212,239,210,239,209,239,207,239,205,239
179,229,182,222,185,212,189,212,192,212,195,212,198,212,201,212,204,212,207,212,210,212,214,212,217,212,220,212,223,213,226,213,229,214,232,214,235,215,245,216,245,233,235,233,232,233,229,233,226,234,223,234,220,234,217,234,214,234,210,234,207,234,204,234,201,234,198,234,195,234,192,234,189,234,185,234,182,234,179,233
55,160,62,153,69,146,76,140,84,132,91,127,98,121,105,116,112,110,120,106,127,102,134,99,141,94,148,91,155,88,163,85,170,82,177,78,184,75,203,75,203,101,184,108,177,112,170,116,163,120,155,124,148,128,141,133,134,137,127,143,120,149,112,154,105,160,98,167,91,173,84,176,76,176,69,172,62,168,55,163
