208,136,217,136,226,136,235,136,244,136,252,136,261,136,270,136,279,136,288,137,296,137,305,137,314,137,323,137,332,138,340,138,349,139,358,139,367,140,393,142,393,154,367,154,358,154,349,153,340,153,332,152,323,152,314,152,305,152,296,151,288,151,279,150,270,150,261,150,252,150,244,149,235,149,226,149,217,148,208,136
13,74,37,35,61,34,84,34,108,36,132,37,156,39,180,42,204,45,228,47,252,48,276,47,300,45,324,40,348,36,372,33,395,31,419,31,443,31,495,31,495,94,443,94,419,95,395,96,372,97,348,100,324,102,300,102,276,102,252,102,228,102,204,102,180,99,156,96,132,93,108,91,84,91,61,90,37,89,13,80
315,196,324,179,333,179,342,179,351,179,359,179,368,179,377,179,386,179,395,180,403,181,412,182,421,183,430,184,438,185,447,185,456,186,465,187,474,187,496,188,496,209,474,207,465,207,456,207,447,206,438,206,430,206,421,205,412,205,403,204,395,204,386,204,377,204,368,203,359,203,351,203,342,202,333,202,324,201,315,199
124,171,133,171,142,171,151,171,161,171,170,171,179,171,188,171,198,173,207,173,216,174,226,174,235,174,244,175,253,175,263,176,272,176,281,176,291,177,318,178,318,218,291,218,281,218,272,218,263,218,253,218,244,218,235,218,226,217,216,217,207,216,198,216,188,216,179,216,170,215,161,215,151,214,142,214,133,212,124,175
173,248,188,248,203,248,218,248,233,249,249,251,264,252,279,253,294,254,309,256,324,256,339,257,354,258,370,259,385,260,400,261,415,263,430,263,445,265,483,266,483,286,445,284,430,283,415,282,400,280,385,279,370,277,354,276,339,275,324,273,309,272,294,271,279,270,264,268,249,267,233,273,218,275,203,275,188,275,173,274
334,221,340,206,347,206,353,206,359,206,366,206,372,206,378,206,385,206,391,207,397,207,404,207,410,208,416,208,423,209,429,209,436,210,442,211,448,211,464,213,464,230,448,230,442,230,436,230,429,230,423,229,416,229,410,229,404,228,397,228,391,228,385,228,378,228,372,227,366,227,359,227,353,226,347,226,340,225,334,222
137,244,153,244,168,225,184,225,200,225,215,226,231,228,247,229,262,230,278,232,293,232,309,233,325,234,340,235,356,236,372,237,387,238,403,239,418,240,452,242,452,256,418,254,403,254,387,252,372,251,356,250,340,248,325,244,309,244,293,242,278,242,262,241,247,240,231,239,215,238,200,237,184,235,168,249,153,249,137,249
18,133,20,130,22,128,25,125,27,122,30,118,32,115,35,112,37,110,40,108,42,106,44,104,47,101,49,98,52,98,54,97,57,97,59,98,62,98,66,106,66,108,62,116,59,117,57,118,54,120,52,123,49,125,47,127,44,129,42,130,40,132,37,133,35,135,32,136,30,137,27,139,25,139,22,139,20,139,18,139
0,232,9,232,19,232,29,233,39,234,48,235,58,236,68,237,78,238,87,239,97,239,107,240,117,241,126,242,136,242,146,243,156,244,166,244,175,245,198,247,198,263,175,263,166,262,156,261,146,259,136,259,126,258,117,257,107,256,97,255,87,254,78,253,68,252,58,252,48,251,39,250,29,249,19,249,9,248,0,247
42,258,53,256,63,256,73,256,83,257,94,258,104,259,114,260,125,261,135,262,145,263,155,263,166,265,176,265,186,266,196,267,207,267,217,268,227,269,251,273,251,277,227,277,217,277,207,277,196,276,186,275,176,274,166,273,155,272,145,272,135,271,125,270,114,270,104,268,94,268,83,267,73,265,63,264,53,263,42,261
