215,107,218,106,221,105,224,104,227,104,229,104,232,103,235,103,238,102,241,102,244,101,247,101,250,101,253,101,256,101,259,102,262,102,265,103,268,103,281,109,281,124,268,123,265,122,262,121,259,120,256,120,253,120,250,120,247,120,244,120,241,120,238,120,235,121,232,121,229,122,227,122,224,123,221,122,218,117,215,109
207,200,214,200,221,200,229,200,236,200,243,200,250,200,258,200,265,200,272,200,280,200,287,200,294,200,302,200,309,200,316,200,324,200,331,200,338,201,361,202,361,217,338,217,331,217,324,217,316,217,309,217,302,217,294,217,287,217,280,217,272,217,265,217,258,217,250,217,243,217,236,217,229,217,221,217,214,217,207,217
53,136,58,127,62,127,67,127,72,127,77,127,82,127,87,127,92,127,97,127,102,127,106,127,111,127,116,127,121,127,126,127,131,127,136,127,141,127,159,129,159,140,141,140,136,140,131,140,126,140,121,140,116,140,111,140,106,140,102,140,97,140,92,140,87,140,82,140,77,140,72,140,67,140,62,139,58,139,53,137
214,176,221,176,228,176,235,176,242,176,249,176,255,176,262,176,269,176,276,176,283,176,290,176,296,177,303,177,310,177,317,177,324,177,331,177,337,178,354,177,354,195,337,195,331,195,324,195,317,195,310,195,303,195,296,194,290,194,283,194,276,194,269,194,262,193,255,193,249,193,242,193,235,193,228,193,221,193,214,192
381,169,383,169,385,169,387,169,389,169,391,169,393,169,395,169,397,169,399,169,401,169,403,169,405,169,407,169,409,169,411,169,413,169,415,169,416,169,429,169,429,185,416,185,415,185,413,185,411,185,409,185,407,185,405,185,403,185,401,185,399,185,397,185,395,185,393,185,391,185,389,185,387,185,385,185,383,185,381,185
384,209,386,209,388,209,390,209,392,209,394,209,395,209,397,209,399,209,401,209,403,209,405,209,407,209,409,209,411,209,413,209,415,209,417,209,419,209,427,209,427,215,419,215,417,215,415,215,413,215,411,215,409,215,407,215,405,215,403,215,401,215,399,215,397,215,395,215,394,215,392,215,390,215,388,215,386,215,384,215
366,143,369,131,371,131,374,131,376,131,378,131,381,131,383,131,386,131,388,131,391,131,393,131,395,131,398,132,400,133,403,133,405,133,408,133,410,133,415,133,415,144,410,144,408,144,405,144,403,144,400,144,398,144,395,144,393,144,391,144,388,144,386,144,383,144,381,144,378,144,376,144,374,144,371,144,369,144,366,144
56,161,58,161,60,161,62,161,63,161,65,161,67,161,69,161,71,161,73,161,75,161,77,161,79,161,81,161,83,162,85,162,87,162,89,161,91,161,98,162,98,169,91,169,89,169,87,169,85,169,83,169,81,169,79,169,77,169,75,169,73,169,71,169,69,169,67,169,65,169,63,169,62,169,60,169,58,169,56,169
210,282,213,282,216,282,219,282,222,282,225,282,228,282,230,282,233,282,236,282,239,282,242,282,245,282,248,282,251,282,254,282,257,282,260,282,263,282,270,282,270,292,263,292,260,292,257,292,254,292,251,292,248,292,245,292,242,292,239,292,236,292,233,292,230,292,228,292,225,292,222,292,219,292,216,292,213,292,210,292
400,251,402,251,403,251,405,251,406,251,408,251,409,251,411,251,412,251,414,251,415,251,416,251,418,251,419,251,421,251,422,251,424,251,425,251,427,251,435,251,435,257,427,257,425,257,424,257,422,257,421,257,419,257,418,257,416,257,415,257,414,257,412,257,411,257,409,257,408,257,406,257,405,257,403,257,402,257,400,257
55,177,57,170,59,170,61,170,63,170,65,170,67,170,69,170,71,170,73,170,75,171,77,171,79,171,81,171,83,171,84,171,86,171,88,171,90,171,99,171,99,178,90,178,88,178,86,178,84,178,83,178,81,178,79,178,77,178,75,178,73,178,71,178,69,178,67,178,65,178,63,178,61,178,59,178,57,178,55,178
135,190,136,190,137,190,138,190,139,190,140,190,141,190,142,190,143,190,144,190,145,190,146,190,147,190,148,190,149,190,150,190,151,190,152,191,153,191,157,191,157,197,153,197,152,197,151,197,150,197,149,197,148,197,147,197,146,197,145,197,144,197,143,197,142,197,141,197,140,197,139,197,138,197,137,197,136,197,135,197
385,216,387,216,389,216,391,216,393,216,395,216,396,216,398,216,400,216,402,216,404,216,406,216,408,216,410,216,412,216,414,216,416,216,418,216,420,216,430,216,430,223,420,223,418,223,416,223,414,223,412,223,410,223,408,223,406,223,404,223,402,223,400,223,398,223,396,223,395,223,393,223,391,223,389,223,387,223,385,223
