332,175,335,174,339,174,343,174,347,174,351,174,355,174,359,174,363,174,367,174,371,174,375,174,378,174,382,174,386,174,390,174,394,174,398,174,402,174,412,174,412,196,402,196,398,196,394,196,390,196,386,196,382,196,378,196,375,196,371,196,367,196,363,196,359,196,355,196,351,196,347,196,343,196,339,196,335,196,332,196
35,205,41,205,47,205,54,204,60,204,66,204,73,204,79,204,85,204,92,204,98,204,104,204,111,204,117,204,124,204,130,204,136,204,143,204,149,204,164,204,164,226,149,226,143,226,136,226,130,226,124,226,117,226,111,226,104,226,98,226,92,226,85,226,79,226,73,226,66,226,60,226,54,226,47,226,41,226,35,226
356,198,357,198,359,197,360,197,362,197,363,197,365,197,366,197,368,197,369,197,371,197,372,197,374,197,375,197,376,197,378,197,379,197,381,197,382,197,388,197,388,205,382,205,381,205,379,205,378,205,376,205,375,205,374,205,372,205,371,205,369,205,368,205,366,205,365,205,363,205,362,205,360,205,359,205,357,205,356,204
96,139,113,99,129,97,146,97,163,97,179,97,196,97,212,97,229,97,246,97,262,97,279,97,295,97,312,97,329,97,345,97,362,97,378,97,395,97,436,97,436,139,395,139,378,139,362,139,345,139,329,139,312,139,295,139,279,139,262,139,246,139,229,139,212,139,196,139,179,139,163,139,146,139,129,139,113,139,96,139
97,148,114,148,131,147,148,148,165,148,182,148,199,148,216,148,233,148,250,148,268,148,285,148,302,148,319,148,336,147,353,147,370,147,387,147,404,147,438,147,438,167,404,167,387,167,370,167,353,167,336,167,319,167,302,166,285,166,268,166,250,166,233,166,216,167,199,167,182,167,165,167,148,167,131,167,114,167,97,167
194,208,196,202,198,198,200,194,202,192,204,189,206,188,208,187,209,185,211,184,213,183,215,183,217,182,219,181,221,181,223,180,225,180,227,180,229,180,240,180,240,189,229,190,227,191,225,191,223,192,221,193,219,194,217,196,215,197,213,199,211,201,209,204,208,209,206,218,204,218,202,218,200,218,198,218,196,217,194,213
106,68,120,67,133,67,146,67,159,67,172,67,186,67,199,67,212,67,225,67,238,67,251,66,265,66,278,65,291,65,304,65,317,65,331,65,344,65,370,65,370,87,344,87,331,87,317,87,304,87,291,87,278,87,265,87,251,87,238,87,225,87,212,87,199,87,186,87,172,87,159,87,146,87,133,87,120,87,106,69
385,219,386,218,387,216,388,215,389,212,390,212,391,212,392,213,393,213,394,214,395,215,395,215,396,216,397,216,398,217,399,217,400,217,401,218,402,218,406,220,406,222,402,229,401,229,400,228,399,228,398,228,397,227,396,227,395,226,395,226,394,226,393,225,392,225,391,225,390,224,389,223,388,223,387,223,386,222,385,221
222,245,223,245,224,245,225,245,226,245,227,245,228,245,229,245,230,245,231,245,232,245,233,245,234,245,235,245,236,245,237,245,238,245,239,245,240,245,242,245,242,251,240,251,239,251,238,251,237,251,236,251,235,251,234,251,233,251,232,251,231,251,230,251,229,251,228,251,227,251,226,251,225,251,224,251,223,251,222,251
244,187,245,181,246,181,247,181,248,181,249,181,250,181,250,182,251,182,252,183,253,183,254,184,255,185,256,186,257,187,258,188,259,189,260,190,261,191,270,207,270,224,261,224,260,224,259,224,258,210,257,208,256,205,255,204,254,202,253,201,252,199,251,198,250,197,250,196,249,195,248,194,247,194,246,194,245,193,244,192
292,209,293,208,294,207,295,207,296,207,297,207,298,207,299,207,300,207,301,207,302,207,303,207,304,207,305,207,306,207,307,207,308,207,309,207,310,207,317,214,317,230,310,230,309,230,308,230,307,230,306,230,305,230,304,230,303,230,302,230,301,230,300,230,299,230,298,230,297,230,296,230,295,230,294,230,293,230,292,229
