34,280,40,280,46,279,52,279,58,278,64,278,70,277,76,277,82,277,88,276,94,276,100,275,105,275,111,275,117,275,123,275,129,275,135,275,141,275,158,275,158,289,141,289,135,290,129,290,123,290,117,290,111,290,105,290,100,290,94,290,88,290,82,290,76,290,70,290,64,290,58,290,52,290,46,290,40,290,34,290
186,272,191,272,196,272,201,271,206,271,211,271,216,271,221,271,226,271,231,271,236,271,241,271,246,271,251,271,256,271,261,271,266,271,271,271,276,271,290,271,290,283,276,283,271,283,266,283,261,283,256,283,251,283,246,283,241,283,236,283,231,283,226,283,221,283,216,283,211,283,206,283,201,283,196,283,191,283,186,278
45,235,58,235,70,235,82,235,94,235,106,235,119,235,131,235,143,235,155,235,167,235,180,235,192,235,204,235,216,235,228,235,240,235,253,235,265,235,289,235,289,265,265,267,253,267,240,267,228,267,216,267,204,267,192,267,180,267,167,267,155,267,143,267,131,267,119,267,106,267,94,267,82,267,70,267,58,267,45,267
24,185,37,185,50,185,63,185,75,185,88,185,101,185,114,185,127,185,140,185,152,185,165,185,178,186,191,187,204,187,216,187,229,187,242,188,255,187,286,187,286,223,255,223,242,223,229,223,216,223,204,223,191,223,178,223,165,223,152,223,140,223,127,223,114,223,101,223,88,223,75,223,63,223,50,223,37,223,24,186
12,115,18,115,24,115,30,115,35,115,41,115,47,116,53,117,59,117,65,118,71,118,77,119,83,120,89,120,95,121,101,122,107,122,113,122,119,123,132,125,132,138,119,150,113,151,107,151,101,151,95,151,89,151,83,151,77,150,71,150,65,150,59,150,53,149,47,149,41,149,35,149,30,148,24,147,18,146,12,143
124,295,132,295,140,294,148,294,156,294,165,293,173,293,181,292,189,292,197,291,205,290,213,290,221,290,230,290,238,290,246,290,254,290,262,290,270,290,292,290,292,313,270,313,262,313,254,313,246,314,238,314,230,314,221,314,213,315,205,315,197,315,189,315,181,315,173,315,165,315,156,315,148,315,140,315,132,315,124,315
105,122,114,122,122,121,131,121,140,122,149,122,157,122,166,122,175,123,184,124,192,125,201,126,210,126,219,127,227,128,236,129,245,129,254,130,262,130,284,136,284,136,262,159,254,159,245,158,236,158,227,158,219,158,210,158,201,157,192,157,184,156,175,155,166,155,157,155,149,155,140,155,131,155,122,155,114,154,105,154
117,45,123,45,129,45,135,45,141,45,147,47,153,48,159,50,165,51,171,52,177,54,183,55,189,57,195,59,200,61,206,64,212,67,218,70,224,75,240,82,240,112,224,103,218,100,212,97,206,94,200,92,195,90,189,88,183,86,177,85,171,85,165,84,159,84,153,84,147,84,141,83,135,83,129,83,123,84,117,85
41,76,46,73,50,71,55,70,59,67,63,65,68,62,72,59,76,52,81,49,85,46,90,44,94,44,98,44,103,44,107,44,111,44,116,45,120,47,130,55,130,67,120,81,116,81,111,82,107,82,103,82,98,83,94,84,90,85,85,87,81,89,76,91,72,93,68,95,63,98,59,98,55,98,50,96,46,84,41,77
32,316,41,299,50,299,58,299,67,298,76,298,85,297,93,297,102,297,111,296,120,296,128,295,137,295,146,295,155,294,163,293,172,293,181,293,190,293,209,293,209,316,190,317,181,317,172,317,163,317,155,318,146,318,137,319,128,319,120,319,111,319,102,319,93,319,85,319,76,319,67,319,58,319,50,319,41,319,32,319
