201,66,204,65,206,63,208,59,211,57,213,55,216,52,218,51,221,50,223,48,226,47,228,47,230,46,233,46,235,46,238,46,240,46,243,46,245,47,257,52,257,59,245,60,243,58,240,58,238,58,235,58,233,58,230,58,228,58,226,59,223,60,221,62,218,63,216,67,213,69,211,71,208,72,206,72,204,71,201,71
201,95,203,95,206,93,208,92,210,92,213,92,215,93,218,94,220,95,223,95,225,96,228,95,230,95,232,95,235,94,237,93,240,92,242,91,245,89,255,88,255,94,245,102,242,103,240,104,237,105,235,105,232,105,230,105,228,105,225,105,223,105,220,105,218,105,215,105,213,105,210,104,208,103,206,103,203,102,201,101
213,73,215,72,216,72,218,71,219,71,221,71,222,71,224,71,225,70,227,70,228,70,229,69,231,69,232,69,234,68,235,68,237,68,238,68,240,68,244,68,244,77,240,77,238,77,237,77,235,78,234,78,232,78,231,78,229,79,228,79,227,79,225,79,224,79,222,79,221,79,219,79,218,79,216,79,215,79,213,75
253,145,260,139,267,136,274,133,281,130,288,127,294,124,301,121,308,119,315,116,322,113,329,109,335,106,342,103,349,100,356,98,363,95,370,91,376,87,393,86,393,108,376,111,370,113,363,115,356,118,349,121,342,124,335,127,329,130,322,132,315,135,308,138,301,140,294,143,288,146,281,149,274,152,267,154,260,154,253,151
402,96,404,96,406,95,408,94,410,93,412,92,414,92,416,91,418,90,420,89,422,88,424,87,426,87,428,86,430,85,432,84,434,84,436,83,437,82,449,79,449,93,437,97,436,98,434,99,432,99,430,100,428,100,426,101,424,102,422,103,420,103,418,104,416,105,414,105,412,106,410,107,408,107,406,108,404,107,402,107
255,214,258,211,262,210,265,210,269,210,272,213,275,215,279,217,282,220,286,222,289,224,292,227,296,229,299,231,303,234,306,235,310,238,313,240,316,243,330,254,330,257,316,261,313,259,310,257,306,255,303,252,299,250,296,248,292,245,289,243,286,241,282,238,279,237,275,234,272,232,269,230,265,227,262,224,258,221,255,217
55,40,60,37,65,37,71,39,76,43,82,46,87,49,92,52,98,56,103,60,108,63,114,67,119,71,125,74,130,77,135,81,141,85,146,88,151,92,163,103,163,106,151,111,146,109,141,106,135,103,130,99,125,96,119,93,114,89,108,86,103,82,98,78,92,74,87,71,82,68,76,64,71,61,65,58,60,55,55,47
408,79,409,78,411,78,412,77,414,76,415,76,416,75,418,74,419,74,421,73,422,73,424,72,425,71,427,71,428,70,430,70,431,69,433,69,434,69,437,69,437,80,434,81,433,82,431,82,430,83,428,84,427,84,425,85,424,85,422,86,421,86,419,87,418,87,416,88,415,88,414,89,412,90,411,90,409,89,408,81
162,111,164,110,166,105,167,103,169,103,171,104,173,105,175,105,177,107,179,108,181,109,183,111,185,116,187,118,189,120,191,121,193,123,195,124,197,125,206,131,206,136,197,138,195,137,193,136,191,135,189,134,187,133,185,132,183,130,181,129,179,128,177,127,175,125,173,124,171,122,169,121,167,120,166,119,164,117,162,115
258,157,260,156,262,156,264,155,266,154,268,153,270,152,271,151,273,150,275,149,277,148,279,148,281,147,283,147,285,146,287,145,289,144,291,144,293,143,297,143,297,155,293,156,291,157,289,157,287,158,285,159,283,159,281,160,279,161,277,161,275,162,273,163,271,164,270,164,268,165,266,166,264,166,262,167,260,167,258,167
