124,185,136,185,147,185,159,185,171,186,183,186,194,187,206,187,218,187,229,188,241,188,253,188,265,189,276,189,288,189,300,189,312,189,323,190,335,190,365,190,365,209,335,209,323,209,312,209,300,209,288,209,276,209,265,208,253,208,241,207,229,207,218,207,206,207,194,207,183,206,171,206,159,206,147,206,136,205,124,203
143,12,145,12,147,12,149,12,151,12,153,12,155,12,157,12,159,12,161,12,163,12,165,12,166,12,168,12,170,12,172,12,174,12,176,12,178,12,186,12,186,20,178,20,176,20,174,20,172,20,170,20,168,20,166,20,165,20,163,20,161,20,159,20,157,20,155,20,153,20,151,20,149,20,147,20,145,20,143,20
170,143,177,143,185,143,192,143,199,143,207,143,214,143,221,145,229,146,236,146,243,146,250,147,258,147,265,147,272,148,280,148,287,148,294,148,302,148,324,148,324,162,302,162,294,162,287,162,280,162,272,162,265,161,258,161,250,161,243,160,236,160,229,160,221,160,214,160,207,160,199,160,192,160,185,160,177,159,170,158
208,161,211,161,215,161,218,161,222,161,225,161,229,161,232,161,235,161,239,162,242,162,246,163,249,163,252,163,256,163,259,164,263,164,266,164,270,164,285,164,285,177,270,177,266,177,263,177,259,177,256,177,252,177,249,177,246,177,242,177,239,177,235,177,232,177,229,177,225,177,222,177,218,177,215,177,211,177,208,177
131,109,144,107,156,107,169,108,182,108,194,109,207,109,220,109,232,110,245,110,258,110,270,110,283,111,296,112,309,112,321,113,334,113,347,113,359,114,392,117,392,125,359,137,347,137,334,137,321,137,309,136,296,136,283,136,270,135,258,135,245,135,232,134,220,133,207,133,194,133,182,133,169,132,156,132,144,131,131,109
393,172,395,172,398,172,400,173,403,176,405,177,408,178,410,179,413,180,415,180,417,180,420,180,422,179,425,178,427,177,430,176,432,174,435,172,437,171,445,160,445,167,437,180,435,182,432,183,430,185,427,187,425,187,422,187,420,187,417,187,415,187,413,187,410,187,408,187,405,187,403,185,400,183,398,182,395,179,393,175
11,61,14,61,17,61,20,61,22,61,25,61,28,61,31,61,34,62,37,62,40,62,43,62,46,62,49,62,52,62,55,63,58,63,61,63,63,63,71,63,71,69,63,69,61,69,58,69,55,69,52,69,49,69,46,69,43,69,40,69,37,69,34,69,31,69,28,69,25,69,22,69,20,69,17,69,14,68,11,68
57,110,60,110,62,110,64,109,67,109,69,108,72,108,74,107,77,107,79,107,82,107,84,107,86,107,89,107,91,108,94,108,96,109,99,109,101,110,106,111,106,114,101,114,99,113,96,113,94,112,91,112,89,111,86,111,84,111,82,111,79,111,77,111,74,111,72,112,69,112,67,113,64,113,62,113,60,113,57,113
61,119,62,119,64,119,66,119,68,119,70,119,72,119,74,119,76,119,78,119,80,119,82,119,84,119,86,119,88,119,90,119,92,119,94,119,96,119,104,120,104,128,96,128,94,128,92,128,90,128,88,128,86,128,84,128,82,128,80,128,78,128,76,128,74,128,72,128,70,128,68,128,66,128,64,128,62,128,61,126
14,56,17,55,20,55,22,55,25,54,28,54,31,54,34,54,37,54,40,54,43,54,46,54,49,54,52,54,55,54,58,54,61,54,63,54,66,54,74,56,74,59,66,62,63,62,61,62,58,62,55,62,52,62,49,62,46,62,43,62,40,62,37,62,34,61,31,61,28,61,25,61,22,61,20,61,17,60,14,60
414,79,416,79,419,79,422,79,425,79,428,79,431,79,434,79,437,79,440,79,443,79,446,79,449,80,452,80,455,80,458,80,460,80,463,81,466,81,472,81,472,86,466,86,463,86,460,86,458,86,455,86,452,86,449,86,446,86,443,86,440,86,437,86,434,86,431,86,428,86,425,86,422,86,419,86,416,86,414,79
401,139,402,139,404,139,405,139,407,139,408,139,410,139,411,139,413,139,414,139,416,139,417,139,418,139,420,140,421,140,423,140,424,140,426,140,427,140,432,140,432,145,427,146,426,146,424,146,423,146,421,146,420,146,418,146,417,146,416,146,414,146,413,146,411,146,410,146,408,146,407,146,405,146,404,146,402,146,401,143
402,133,403,132,404,132,405,132,406,132,407,132,408,132,409,132,410,132,411,132,412,132,413,132,414,132,415,132,416,132,416,132,417,133,418,133,419,133,428,133,428,137,419,137,418,137,417,137,416,137,416,137,415,137,414,137,413,137,412,137,411,137,410,137,409,137,408,137,407,137,406,137,405,136,404,136,403,136,402,136
