170,102,176,101,181,101,187,101,192,101,197,101,203,101,208,101,213,101,219,101,224,101,229,101,235,101,240,101,246,101,251,101,256,101,262,101,267,101,285,101,285,114,267,114,262,114,256,114,251,114,246,114,240,114,235,114,229,114,224,114,219,114,213,114,208,114,203,114,197,114,192,114,187,114,181,114,176,114,170,114
243,183,245,182,247,181,249,180,251,179,253,178,255,177,257,177,259,176,261,176,263,176,265,176,267,176,269,176,270,176,272,176,274,177,276,177,278,178,289,182,289,188,278,191,276,190,274,189,272,189,270,188,269,188,267,188,265,188,263,188,261,188,259,188,257,189,255,190,253,191,251,192,249,192,247,191,245,190,243,187
431,292,434,292,436,292,438,292,441,292,443,292,446,292,448,292,451,292,453,292,456,292,458,292,460,292,463,292,465,292,468,292,470,292,473,292,475,292,483,292,483,303,475,303,473,303,470,303,468,303,465,303,463,303,460,303,458,303,456,303,453,303,451,303,448,303,446,303,443,303,441,303,438,303,436,303,434,303,431,295
162,92,175,64,189,64,203,64,216,64,230,64,244,63,257,63,271,62,285,62,298,62,312,62,326,62,339,62,353,62,367,62,380,62,394,62,408,63,443,76,443,95,408,96,394,96,380,96,367,97,353,97,339,97,326,97,312,97,298,97,285,97,271,97,257,97,244,97,230,97,216,97,203,97,189,97,175,97,162,97
190,122,193,121,197,120,200,120,204,120,207,120,210,120,214,119,217,119,221,119,224,118,228,118,231,118,234,118,238,118,241,118,245,118,248,118,251,118,266,118,266,132,251,132,248,132,245,132,241,132,238,132,234,132,231,132,228,132,224,132,221,132,217,132,214,132,210,132,207,132,204,132,200,132,197,132,193,132,190,132
340,116,344,116,348,116,352,116,356,116,360,116,364,116,368,116,372,116,375,116,379,115,383,115,387,115,391,114,395,114,399,114,403,114,407,114,411,114,419,114,419,130,411,130,407,130,403,130,399,130,395,130,391,130,387,130,383,130,379,130,375,130,372,130,368,130,364,130,360,130,356,130,352,130,348,130,344,130,340,130
326,100,331,99,336,99,342,99,347,99,353,99,358,99,363,99,369,99,374,99,379,98,385,98,390,98,395,98,401,98,406,97,412,97,417,97,422,97,435,97,435,112,422,112,417,112,412,112,406,112,401,113,395,113,390,113,385,113,379,113,374,113,369,113,363,113,358,114,353,114,347,114,342,114,336,114,331,114,326,114
93,82,95,81,97,79,99,78,101,77,103,76,104,76,106,75,108,75,110,75,112,74,114,74,116,74,118,74,120,75,122,75,124,76,126,76,128,77,133,80,133,84,128,84,126,83,124,81,122,81,120,80,118,80,116,80,114,80,112,80,110,80,108,81,106,81,104,82,103,83,101,84,99,85,97,85,95,85,93,83
92,97,94,97,96,97,98,97,100,97,102,97,104,97,106,97,108,97,110,97,112,97,114,97,116,96,118,96,120,96,122,96,124,96,125,96,127,96,131,96,131,108,127,108,125,108,124,108,122,108,120,108,118,108,116,108,114,108,112,108,110,108,108,108,106,108,104,108,102,108,100,108,98,108,96,108,94,108,92,108
236,224,239,224,241,223,244,224,246,226,249,228,251,230,253,231,256,233,258,233,261,234,263,235,266,235,268,235,270,234,273,234,275,233,278,232,280,231,291,227,291,231,280,240,278,241,275,241,273,241,270,241,268,241,266,241,263,241,261,241,258,241,256,240,253,240,251,238,249,237,246,236,244,234,241,233,239,231,236,230
250,197,251,196,252,195,253,195,254,195,255,195,256,195,257,195,258,195,259,195,260,195,261,195,262,195,263,195,264,195,265,195,266,195,267,195,268,195,278,195,278,224,268,224,267,224,266,224,265,224,264,224,263,224,262,224,261,224,260,224,259,224,258,224,257,224,256,224,255,224,254,224,253,222,252,216,251,213,250,202
