136,170,138,170,141,170,143,170,146,170,148,170,151,170,153,170,156,170,158,170,161,170,163,170,166,170,168,170,171,170,173,170,176,170,178,170,181,170,189,170,189,180,181,180,178,180,176,180,173,180,171,180,168,180,166,180,163,180,161,180,158,180,156,180,153,180,151,180,148,180,146,180,143,180,141,180,138,180,136,180
137,226,143,225,149,225,155,225,160,225,166,225,172,225,178,225,184,225,190,225,196,225,202,224,208,224,214,223,220,223,226,223,232,223,238,223,244,223,258,223,258,235,244,235,238,235,232,235,226,235,220,235,214,235,208,235,202,235,196,235,190,235,184,235,178,235,172,235,166,235,160,235,155,235,149,235,143,235,137,232
20,87,24,83,28,82,32,81,36,78,40,78,45,78,49,78,53,78,57,78,61,78,65,78,69,78,73,78,77,78,81,78,85,78,89,83,93,82,105,83,105,119,93,119,89,119,85,119,81,119,77,119,73,119,69,119,65,119,61,119,57,119,53,119,49,119,45,119,40,119,36,119,32,119,28,119,24,119,20,91
64,51,74,43,84,37,94,31,104,28,114,26,124,24,134,22,144,21,154,20,164,18,174,18,184,18,194,20,204,21,214,23,224,26,234,29,244,34,266,42,266,73,244,71,234,66,224,63,214,57,204,52,194,49,184,48,174,48,164,48,154,50,144,53,134,56,124,59,114,62,104,66,94,69,84,70,74,69,64,53
27,208,29,205,31,205,34,205,36,205,38,206,40,206,42,206,45,206,47,205,49,205,51,205,53,205,55,205,58,204,60,204,62,203,64,203,66,203,70,203,70,213,66,213,64,213,62,213,60,213,58,213,55,213,53,213,51,213,49,213,47,213,45,213,42,213,40,213,38,213,36,213,34,213,31,213,29,213,27,213
28,226,30,219,32,219,34,219,35,219,37,219,39,219,41,219,43,219,45,218,47,218,49,218,50,218,52,218,54,218,56,218,58,217,60,217,62,217,70,217,70,226,62,226,60,226,58,226,56,226,54,226,52,226,50,226,49,226,47,226,45,226,43,226,41,226,39,226,37,226,35,226,34,226,32,226,30,226,28,226
95,189,105,189,115,189,125,189,135,189,145,189,155,189,165,188,175,188,185,188,195,188,205,187,215,187,225,186,235,186,245,186,255,186,265,186,275,186,298,186,298,208,275,208,265,208,255,208,245,208,235,208,225,208,215,208,205,208,195,208,185,208,175,208,165,208,155,208,145,208,135,208,125,208,115,208,105,208,95,190
221,87,225,87,229,87,232,87,236,87,240,87,244,87,247,87,251,87,255,87,259,87,262,87,266,88,270,88,274,88,277,88,281,89,285,89,289,89,299,90,299,124,289,128,285,128,281,128,277,128,274,128,270,128,266,128,262,127,259,126,255,124,251,124,247,123,244,122,240,121,236,121,232,121,229,120,225,120,221,120
103,213,112,213,121,212,130,212,139,212,148,212,157,212,166,211,175,211,185,211,194,211,203,211,212,211,221,211,230,210,239,210,248,210,257,209,266,209,287,209,287,220,266,221,257,221,248,221,239,221,230,221,221,221,212,222,203,222,194,222,185,222,175,222,166,222,157,222,148,222,139,222,130,222,121,222,112,222,103,222
36,185,37,181,38,181,39,181,40,181,41,181,42,181,43,181,44,181,45,181,46,181,47,181,48,181,49,181,50,181,50,181,51,181,52,181,53,181,60,181,60,198,53,198,52,198,51,198,50,198,50,198,49,198,48,198,47,198,46,198,45,198,44,198,43,198,42,198,41,198,40,198,39,198,38,198,37,198,36,185
156,156,159,154,161,152,163,151,165,150,167,149,170,148,172,147,174,146,176,144,178,143,180,141,183,140,185,139,187,138,189,138,191,138,194,139,196,141,205,146,205,160,196,166,194,167,191,168,189,168,187,169,185,169,183,170,180,170,178,171,176,171,174,171,172,171,170,171,167,170,165,170,163,170,161,169,159,168,156,161
