226,66,231,64,236,63,241,61,246,60,250,59,255,58,260,57,265,56,270,56,275,56,280,56,285,57,290,58,294,59,299,60,304,61,309,63,314,65,331,75,331,81,314,81,309,79,304,77,299,75,294,74,290,73,285,73,280,72,275,72,270,72,265,72,260,72,255,73,250,73,246,74,241,75,236,76,231,76,226,70
149,210,161,210,173,210,186,210,198,210,210,210,222,210,234,210,247,210,259,210,271,210,283,210,295,210,308,210,320,210,332,210,344,210,356,210,369,210,394,211,394,229,369,229,356,229,344,229,332,229,320,229,308,229,295,229,283,229,271,229,259,229,247,229,234,229,222,229,210,229,198,229,186,229,173,229,161,229,149,229
38,265,40,265,42,265,45,265,47,265,50,265,52,265,55,265,57,265,60,265,62,265,64,265,67,265,69,266,72,266,74,267,77,267,79,266,82,266,95,266,95,291,82,291,79,291,77,291,74,291,72,291,69,291,67,291,64,291,62,291,60,291,57,291,55,291,52,291,50,291,47,291,45,291,42,290,40,290,38,289
134,180,146,180,159,180,172,180,185,180,197,180,210,180,223,180,235,180,248,180,261,181,273,181,286,181,299,182,312,182,324,182,337,182,350,182,362,182,395,183,395,201,362,201,350,201,337,201,324,201,312,201,299,201,286,201,273,201,261,201,248,201,235,201,223,201,210,200,197,200,185,200,172,200,159,199,146,199,134,199
126,121,140,121,154,121,167,121,181,121,195,121,208,121,222,122,236,122,250,123,263,123,277,123,291,123,304,123,318,124,332,124,345,125,359,125,373,125,404,126,404,144,373,144,359,144,345,144,332,144,318,144,304,144,291,144,277,144,263,144,250,144,236,143,222,143,208,143,195,143,181,143,167,143,154,142,140,141,126,140
140,165,151,151,163,151,175,151,187,151,198,151,210,151,222,151,233,151,245,151,257,152,269,153,280,153,292,153,304,153,315,153,327,153,339,154,351,154,374,154,374,170,351,170,339,170,327,170,315,170,304,170,292,170,280,170,269,170,257,170,245,170,233,170,222,170,210,170,198,170,187,170,175,170,163,169,151,169,140,169
71,253,73,253,74,253,76,253,77,253,79,253,80,253,82,253,83,253,84,253,86,253,87,253,89,253,90,253,92,253,93,253,95,253,96,253,98,253,101,253,101,264,98,264,96,264,95,264,93,264,92,264,90,264,89,264,87,264,86,264,84,264,83,264,82,264,80,264,79,264,77,264,76,264,74,264,73,264,71,263
38,221,40,221,41,221,42,221,44,221,45,221,47,221,48,221,50,221,51,221,53,221,54,221,56,221,57,221,59,221,60,221,62,221,63,221,64,221,68,221,68,230,64,230,63,230,62,230,60,230,59,230,57,230,56,230,54,230,53,230,51,230,50,230,48,230,47,230,45,230,44,230,42,230,41,230,40,230,38,230
39,234,40,234,41,234,42,234,43,234,44,234,45,234,46,234,47,234,48,234,49,234,50,235,51,236,52,235,53,235,54,235,55,235,56,235,57,234,65,234,65,260,57,260,56,260,55,260,54,260,53,260,52,261,51,261,50,261,49,261,48,261,47,261,46,261,45,261,44,261,43,261,42,261,41,261,40,261,39,261
45,212,45,212,46,212,46,212,47,212,47,212,48,212,48,212,49,212,49,212,50,212,50,212,51,212,51,212,52,212,52,212,53,212,53,212,54,212,62,212,62,215,54,215,53,215,53,215,52,215,52,215,51,215,51,215,50,215,50,215,49,215,49,215,48,215,48,215,47,215,47,215,46,215,46,215,45,215,45,215
