147,80,158,80,168,81,179,87,190,91,201,95,211,98,222,101,233,102,244,104,254,104,265,104,276,104,287,103,297,102,308,100,319,97,330,93,340,89,368,91,368,108,340,119,330,123,319,127,308,130,297,132,287,132,276,132,265,132,254,132,244,132,233,132,222,131,211,128,201,125,190,122,179,118,168,113,158,108,147,103
193,208,198,208,204,208,209,208,214,208,220,208,225,208,230,208,236,208,241,208,247,208,252,208,257,208,263,208,268,208,273,208,279,208,284,208,290,208,307,208,307,217,290,217,284,217,279,217,273,217,268,217,263,217,257,217,252,217,247,217,241,217,236,217,230,217,225,217,220,217,214,217,209,217,204,217,198,217,193,217
148,264,159,255,170,250,181,245,191,242,202,240,213,238,224,237,234,236,245,235,256,235,267,235,277,235,288,236,299,238,310,240,320,243,331,247,342,250,367,262,367,278,342,279,331,276,320,272,310,269,299,265,288,262,277,261,267,261,256,260,245,261,234,262,224,263,213,266,202,268,191,271,181,277,170,278,159,278,148,275
159,148,167,148,176,148,185,148,194,148,203,148,211,148,220,148,229,149,238,149,247,149,255,149,264,149,273,149,282,150,291,150,299,150,308,150,317,150,343,150,343,160,317,160,308,160,299,160,291,160,282,160,273,160,264,160,255,160,247,160,238,160,229,160,220,160,211,160,203,160,194,160,185,160,176,160,167,159,159,158
160,163,168,163,177,163,186,163,195,163,204,163,212,163,221,163,230,163,239,163,248,163,256,164,265,164,274,164,283,164,291,164,300,164,309,164,318,164,341,165,341,174,318,174,309,174,300,174,291,174,283,174,274,174,265,174,256,174,248,174,239,174,230,174,221,174,212,174,204,174,195,174,186,174,177,174,168,174,160,173
161,178,170,178,179,178,187,178,196,178,205,178,214,178,223,178,231,178,240,178,249,178,258,178,267,178,275,178,284,179,293,178,302,178,311,179,319,179,337,179,337,189,319,189,311,189,302,189,293,189,284,189,275,189,267,189,258,189,249,189,240,189,231,189,223,189,214,189,205,189,196,189,187,189,179,189,170,188,161,187
241,136,247,137,252,137,257,137,263,137,268,137,273,137,279,137,284,137,290,137,295,137,300,137,306,137,311,137,316,137,322,137,327,137,333,137,338,137,352,137,352,145,338,145,333,145,327,145,322,145,316,145,311,145,306,145,300,145,295,145,290,145,284,145,279,145,273,145,268,145,263,145,257,145,252,145,247,145,241,137
168,194,176,192,185,192,193,192,201,192,209,192,218,193,226,193,234,193,243,193,251,193,259,193,268,193,276,193,284,193,292,193,301,193,309,193,317,193,338,193,338,203,317,203,309,203,301,203,292,203,284,203,276,203,268,203,259,203,251,203,243,203,234,203,226,203,218,203,209,203,201,203,193,203,185,203,176,203,168,201
220,57,223,53,226,51,229,49,231,48,234,46,237,45,240,45,243,44,246,44,249,43,252,43,255,43,258,43,261,43,264,44,267,44,270,45,272,46,287,57,287,65,272,63,270,61,267,60,264,58,261,58,258,58,255,58,252,58,249,58,246,58,243,59,240,60,237,62,234,64,231,66,229,67,226,66,223,64,220,61
255,296,256,286,258,286,259,285,261,285,262,285,264,285,265,285,267,285,268,285,270,284,271,284,272,284,274,284,275,283,277,282,278,282,280,282,281,282,288,282,288,297,281,297,280,297,278,297,277,297,275,297,274,297,272,297,271,297,270,297,268,297,267,297,265,297,264,297,262,297,261,297,259,297,258,297,256,297,255,296
256,279,258,279,259,278,261,278,262,278,264,278,265,277,267,277,268,277,270,277,271,276,272,276,274,276,275,276,277,275,278,275,280,275,281,275,283,274,288,274,288,280,283,280,281,281,280,281,278,281,277,281,275,282,274,282,272,282,271,282,270,282,268,282,267,283,265,283,264,283,262,283,261,283,259,283,258,283,256,282
150,134,153,134,157,134,160,134,164,134,167,134,170,134,174,134,177,134,181,134,184,134,187,134,191,134,194,134,198,134,201,134,205,134,208,134,211,134,220,134,220,143,211,143,208,143,205,143,201,143,198,143,194,143,191,143,187,143,184,143,181,143,177,143,174,143,170,143,167,143,164,143,160,143,157,143,153,143,150,143
183,221,189,222,196,222,203,222,210,222,217,222,224,222,230,222,237,223,244,223,251,223,258,223,265,223,271,223,278,223,285,223,292,223,299,223,306,223,324,223,324,232,306,232,299,232,292,232,285,232,278,232,271,232,265,232,258,232,251,232,244,232,237,232,230,232,224,232,217,232,210,232,203,232,196,232,189,232,183,222
251,303,252,303,253,303,254,303,255,303,256,303,257,303,258,303,259,303,260,303,261,303,262,303,263,303,264,303,265,303,266,303,267,303,268,303,269,303,278,303,278,306,269,306,268,306,267,306,266,306,265,306,264,306,263,306,262,306,261,306,260,306,259,306,258,306,257,306,256,306,255,306,254,306,253,306,252,306,251,306
112,294,112,294,113,294,113,294,114,294,114,294,115,294,115,294,116,294,116,294,117,294,117,294,118,294,118,294,119,294,119,294,120,294,120,294,121,294,128,294,128,304,121,304,120,304,120,304,119,304,119,304,118,304,118,304,117,304,117,304,116,304,116,304,115,304,115,304,114,304,114,304,113,304,113,304,112,304,112,304
225,290,226,282,227,282,228,282,229,281,229,281,230,281,231,281,232,281,233,281,234,281,235,281,236,281,237,281,238,281,239,281,240,281,241,281,242,281,250,281,250,291,242,291,241,291,240,291,239,291,238,291,237,291,236,291,235,291,234,291,233,291,232,291,231,291,230,291,229,291,229,291,228,291,227,291,226,291,225,291
